p,kind,replicate,seed,num_cycles,fixed_points,largest_cycle,largest_cycle_fraction,short_threshold,short_cycle_count,short_point_mass,short_point_mass_fraction,cycle_length_gcd,symmetric_cycle_count,symmetric_degree,symmetric_degree_fraction,paired_cycle_pair_count,paired_base_degree
79,matched_reversible,12,17736097576233293319,81,2,281,0.045024835763499436,79,53,1831,0.29338247075789137,1,79,6221,0.9967953853549111,1,10
79,uniform_permutation,13,8379404243068199647,11,0,1546,0.24771671206537413,79,2,29,0.004646691235378946,1,,,,,
79,matched_reversible,13,9293320608795131047,81,0,319,0.0511136035891684,79,48,1509,0.24178817497195962,1,79,6209,0.9948726165678577,1,16
79,uniform_permutation,14,14277179397545651281,11,1,2766,0.44319820541579874,79,2,11,0.0017625380547989103,1,,,,,
79,matched_reversible,14,16432756167856906609,79,1,483,0.07739144367889761,79,53,1872,0.2999519307803237,1,79,6241,1.0,0,0
79,uniform_permutation,15,16967243817218680736,12,1,2430,0.38936067937830476,79,6,197,0.03156545425412594,1,,,,,
79,matched_reversible,15,2657671764633782955,83,3,345,0.05527960262778401,79,57,1911,0.30620092933824705,1,79,6217,0.9961544624258933,2,12
83,uniform_permutation,0,16458905935473388726,11,0,2214,0.32138191319494847,83,4,139,0.020177093917840033,1,,,,,
83,matched_reversible,0,14481192576019641244,87,3,448,0.06503120917404558,83,55,1626,0.23602845115401364,1,83,6881,0.9988387284076063,2,4
83,uniform_permutation,1,16125092310909957755,10,2,5270,0.7649876614893308,83,7,44,0.006386993758165191,1,,,,,
83,matched_reversible,1,15351531809315612844,89,0,537,0.07795035563942516,83,57,1980,0.2874147191174336,1,83,6791,0.9857744229931775,3,49
83,uniform_permutation,2,17663527553998787390,16,2,4101,0.5952968500508057,83,10,299,0.043402525765713455,1,,,,,
83,matched_reversible,2,11733340551280056499,87,1,367,0.05327333430105966,83,54,1927,0.27972129481782554,1,83,6879,0.9985484105095079,2,5
83,uniform_permutation,3,70279676032376580,10,1,4164,0.6044418638409058,83,5,52,0.007548265350558862,1,,,,,
83,matched_reversible,3,2913879668827122289,87,4,388,0.056321672231093044,83,54,1651,0.23965742488024386,1,83,6883,0.9991290463057048,2,3
83,uniform_permutation,4,5840469109877845881,7,2,5985,0.8687763100595152,83,4,29,0.004209609522427058,1,,,,,
83,matched_reversible,4,8858659352764031363,87,2,422,0.06125707649876615,83,55,1711,0.2483669618231964,1,83,6881,0.9988387284076063,2,4
83,uniform_permutation,5,10748795137986985169,12,0,6622,0.9612425606038613,83,10,153,0.022209319204528958,1,,,,,
83,matched_reversible,5,2865617420179982761,89,4,445,0.06459573232689796,83,57,1647,0.23907678908404703,1,83,6865,0.996516185222819,3,12
83,uniform_permutation,6,12599388923156008390,10,0,2598,0.37712294962984466,83,4,91,0.013209464363478009,1,,,,,
83,matched_reversible,6,4004245285644335388,85,0,337,0.04891856582958339,83,56,1972,0.2862534475250399,1,83,6879,0.9985484105095079,1,5
83,uniform_permutation,7,16048135811635603196,6,0,5836,0.847147626651183,83,3,43,0.006241834809115982,1,,,,,
83,matched_reversible,7,15371373861431776170,87,3,461,0.06691827551168529,83,53,1718,0.24938307446654087,1,83,6877,0.9982580926114095,2,6
83,uniform_permutation,8,16541111016434371521,4,0,5224,0.7583103498330672,83,2,30,0.004354768471476266,1,,,,,
83,matched_reversible,8,5127472140717395466,87,5,422,0.06125707649876615,83,58,1914,0.2778342284801858,1,83,6877,0.9982580926114095,2,6
83,uniform_permutation,9,6145107318639080204,9,2,4669,0.6777471331107563,83,3,5,0.0007257947452460444,1,,,,,
83,matched_reversible,9,17573526887227800889,87,0,392,0.056902308027289884,83,53,1682,0.24415735230076935,1,83,6881,0.9988387284076063,2,4
83,uniform_permutation,10,379621650731462913,6,0,3055,0.44346058934533317,83,2,11,0.0015967484395412977,1,,,,,
83,matched_reversible,10,7797617001006715265,89,1,408,0.059224851212077226,83,58,1788,0.2595442008999855,1,83,6867,0.9968065031209175,3,11
83,uniform_permutation,11,18400354809927833031,6,1,5951,0.863840905791842,83,3,38,0.005516040063869938,1,,,,,
83,matched_reversible,11,3250464031186305371,89,4,289,0.04195093627522137,83,55,1517,0.22020612570764989,1,83,6879,0.9985484105095079,3,5
83,uniform_permutation,12,3804948937399783690,13,2,5494,0.7975032660763536,83,10,161,0.02337059079692263,1,,,,,
83,matched_reversible,12,9610091180753213419,85,1,353,0.051241109014370734,83,54,1755,0.2547539555813616,1,83,6883,0.9991290463057048,1,3
83,uniform_permutation,13,4020685677936226696,10,2,4738,0.6877631005951517,83,7,77,0.011177239076789084,1,,,,,
83,matched_reversible,13,17359286778903044945,91,5,441,0.06401509653070112,83,60,1866,0.27086659892582376,1,83,6799,0.9869356945855712,4,45
83,uniform_permutation,14,18339292852130769723,7,1,2805,0.40717085208303094,83,2,9,0.00130643054144288,1,,,,,
83,matched_reversible,14,2927782724483740721,89,6,507,0.07359558716794891,83,60,1843,0.26752794309769196,1,83,6865,0.996516185222819,3,12
83,uniform_permutation,15,634448444277798006,5,2,4860,0.7054724923791552,83,3,56,0.008128901146755697,1,,,,,
83,matched_reversible,15,766101188947309701,83,0,404,0.05864421541588039,83,50,1543,0.22398025838292931,1,83,6889,1.0,0,0
89,uniform_permutation,0,9937049146423247251,9,0,3658,0.46181037747759124,89,4,18,0.0022724403484408536,1,,,,,
89,matched_reversible,0,10116603121811036033,91,2,504,0.0636283297563439,89,58,1726,0.21790178007827293,1,89,7919,0.999747506627951,1,1
89,uniform_permutation,1,15553839907350093212,12,6,5786,0.7304633253377099,89,8,91,0.01148844842822876,1,,,,,
89,matched_reversible,1,3889766423779252493,91,1,393,0.0496149476076253,89,54,1861,0.23494508269157935,1,89,7911,0.9987375331397551,1,5
89,uniform_permutation,2,13643176123536874459,11,4,7328,0.9251357151874763,89,9,123,0.015528342381012498,1,,,,,
89,matched_reversible,2,10162766128080671533,93,4,458,0.05782098219921727,89,63,2167,0.27357656861507385,1,89,7909,0.9984850397677061,2,6
89,uniform_permutation,3,4622539812139592840,11,2,4528,0.5716449943188991,89,8,59,0.00744855447544502,1,,,,,
89,matched_reversible,3,14191961394963182414,99,0,525,0.06627951016285823,89,69,2288,0.28885241762403735,1,89,7873,0.9939401590708243,5,24
89,uniform_permutation,4,7501816437995857879,14,0,5143,0.6492867062239617,89,8,285,0.03598030551698018,1,,,,,
89,matched_reversible,4,12258349701058386111,95,1,327,0.041282666330008835,89,61,2183,0.27559651559146575,1,89,7891,0.9962125994192652,3,15
89,uniform_permutation,5,12543423148567657334,11,0,1910,0.24113117030677944,89,3,90,0.011362201742204267,1,,,,,
89,matched_reversible,5,13557767046738060546,95,0,526,0.06640575684888271,89,67,2188,0.2762277490215882,1,89,7805,0.985355384421159,3,58
89,uniform_permutation,6,5106519912173492147,9,1,4045,0.5106678449690696,89,3,64,0.008079787905567478,1,,,,,
89,matched_reversible,6,16092113698504079795,91,2,415,0.05239237470016412,89,56,1911,0.24125741699280395,1,89,7919,0.999747506627951,1,1
89,uniform_permutation,7,3593405043911630994,9,1,4264,0.5383158692084333,89,4,72,0.009089761393763414,1,,,,,
89,matched_reversible,7,5732706585272129331,91,3,314,0.03964145941169044,89,54,2128,0.2686529478601187,1,89,7919,0.999747506627951,1,1
89,uniform_permutation,8,5087263832245401696,8,0,7478,0.9440727180911501,89,6,181,0.022850650170433025,1,,,,,
89,matched_reversible,8,12314727492618313500,99,2,319,0.0402726928418129,89,64,2110,0.2663805075116778,1,89,7631,0.9633884610528973,5,145
89,uniform_permutation,9,16670273785044502872,5,0,3805,0.48036864032319154,89,2,33,0.004166140638808232,1,,,,,
89,matched_reversible,9,3600323470740987015,97,2,357,0.04507006691074359,89,65,1982,0.2502209317005429,1,89,7833,0.9888902916298448,4,44
89,uniform_permutation,10,7767964710019504711,10,2,5307,0.6699911627319783,89,6,95,0.011993435172326726,1,,,,,
89,matched_reversible,10,11020804338699537503,93,2,492,0.06211336952404999,89,55,1800,0.22724403484408534,1,89,7801,0.984850397677061,2,60
89,uniform_permutation,11,11842145697977306697,6,0,4501,0.5682363337962378,89,3,68,0.008584774649665446,1,,,,,
89,matched_reversible,11,2516675807973284894,95,2,464,0.05857846231536422,89,58,2012,0.2540083322812776,1,89,7885,0.9954551193031183,3,18
89,uniform_permutation,12,17621579048832251593,8,1,5128,0.6473930059335943,89,3,39,0.004923620754955183,1,,,,,
89,matched_reversible,12,17214125580542910691,93,3,417,0.0526448680722131,89,57,2200,0.27774270925388206,1,89,7887,0.9957076126751673,2,17
89,uniform_permutation,13,11944826239589029130,9,1,3033,0.3829061987122838,89,4,105,0.013255902032571645,1,,,,,
89,matched_reversible,13,9007880556458014820,91,1,406,0.0512561545259437,89,58,2086,0.26335058704709,1,89,7917,0.9994950132559021,1,2
89,uniform_permutation,14,12296260554932115866,13,1,3361,0.42431511172831715,89,4,35,0.004418634010857215,1,,,,,
89,matched_reversible,14,13036414581382002691,93,4,507,0.06400706981441737,89,63,2257,0.2849387703572781,1,89,7913,0.998990026511804,2,4
89,uniform_permutation,15,8980339663632058047,8,1,7624,0.9625047342507259,89,5,112,0.014139628834743088,1,,,,,
89,matched_reversible,15,17672258831583490267,95,1,369,0.04658502714303749,89,56,1797,0.22686529478601186,1,89,7893,0.9964650927913142,3,14
97,uniform_permutation,0,10518920087922287224,12,4,5466,0.5809331491125518,97,7,123,0.013072590073334042,1,,,,,
97,matched_reversible,0,13776377132460884729,99,0,438,0.046551174407482195,97,61,2028,0.21553831437984908,1,97,9385,0.9974492507173982,1,12
97,uniform_permutation,1,14368956081792985627,14,2,5822,0.6187692634711447,97,7,120,0.012753746413008821,1,,,,,
97,matched_reversible,1,1688906290969212145,101,3,475,0.050483579551493254,97,66,2578,0.27399298543947287,1,97,9205,0.978318631097885,2,102
97,uniform_permutation,2,5013539142335804244,8,1,6436,0.6840259326177065,97,3,7,0.0007439685407588479,1,,,,,
97,matched_reversible,2,5793633247073623862,101,2,411,0.04368158146455521,97,63,2145,0.22797321713253269,1,97,9391,0.9980869380380487,2,9
97,uniform_permutation,3,17612065819771030818,16,5,5748,0.6109044531831226,97,11,158,0.01679243277712828,1,,,,,
97,matched_reversible,3,8563664824129114174,101,1,431,0.04580720586672335,97,71,2768,0.29418641726007017,1,97,9313,0.9897970028695929,2,48
97,uniform_permutation,4,16243198492968141727,10,0,3822,0.40620682325433094,97,4,207,0.022000212562440218,1,,,,,
97,matched_reversible,4,4617320911939293519,105,3,430,0.045700924646614946,97,70,2363,0.25114252311616536,1,97,9391,0.9980869380380487,4,9
97,uniform_permutation,5,14498017898311114933,11,2,3660,0.38898926559676905,97,7,19,0.00201934318205973,1,,,,,
97,matched_reversible,5,5466889946240776503,101,3,383,0.040705707301519824,97,62,2200,0.23381868423849506,1,97,9381,0.9970241258369646,2,14
97,uniform_permutation,6,10177697545530568598,8,0,5284,0.5615899670528217,97,3,57,0.00605802954617919,1,,,,,
97,matched_reversible,6,5625290949793574916,103,1,636,0.06759485598894675,97,70,2597,0.2760123286215326,1,97,9255,0.9836326921033054,3,77
97,uniform_permutation,7,7024865959901219724,13,1,5729,0.6088851100010628,97,6,126,0.013391433733659263,1,,,,,
97,matched_reversible,7,12205703752471443290,103,1,416,0.04421298756509725,97,69,2804,0.2980125411839728,1,97,9325,0.9910723775108938,3,42
97,uniform_permutation,8,16014991707728482847,6,0,3892,0.41364650866191943,97,2,22,0.0023381868423849508,1,,,,,
97,matched_reversible,8,6577018482197556879,99,0,596,0.06334360718461048,97,64,2742,0.2914231055372516,1,97,9383,0.9972366882771814,1,13
97,uniform_permutation,9,14724460899564118666,13,2,2765,0.2938675735997449,97,4,97,0.010309278350515464,1,,,,,
97,matched_reversible,9,852085993304384436,99,0,402,0.04272505048357955,97,61,2420,0.25720055266234454,1,97,9401,0.9991497502391328,1,4
97,uniform_permutation,10,3196273705242706186,19,3,2511,0.2668721436922096,97,11,130,0.013816558614092889,1,,,,,
97,matched_reversible,10,17939737709949606586,101,1,446,0.04740142416834945,97,65,2848,0.3026889148687427,1,97,9359,0.9946859389945797,2,25
97,uniform_permutation,11,12156257193440349598,14,3,7890,0.83855882665533,97,10,161,0.017111276437453502,1,,,,,
97,matched_reversible,11,2520299142599005517,105,3,412,0.04378786268466362,97,73,3192,0.3392496545860346,1,97,9357,0.9944733765543629,4,26
97,uniform_permutation,12,1591179376998284492,5,0,5999,0.6375810394303326,97,1,4,0.0004251248804336274,1,,,,,
97,matched_reversible,12,16937227857891025231,101,7,489,0.051971516633010945,97,64,2595,0.27579976618131574,1,97,9403,0.9993623126793496,2,3
97,uniform_permutation,13,276541022966444647,14,2,5517,0.5863534913380806,97,8,97,0.010309278350515464,1,,,,,
97,matched_reversible,13,17907814201470754369,97,1,486,0.05165267297268573,97,58,2317,0.24625358699117866,1,97,9409,1.0,0,0
97,uniform_permutation,14,12662200864720866198,14,0,2530,0.26889148687426934,97,8,164,0.017430120097778723,1,,,,,
97,matched_reversible,14,6501084571408475391,105,3,603,0.06408757572536933,97,73,2387,0.25369327239876716,1,97,9353,0.9940482516739292,4,28
97,uniform_permutation,15,13167342670616200621,14,4,6432,0.6836008077372728,97,10,54,0.00573918588585397,1,,,,,
97,matched_reversible,15,18239858852011186042,101,2,390,0.04144967584227867,97,70,2753,0.292592198958444,1,97,9305,0.9889467531087257,2,52
101,uniform_permutation,0,10318454872197333718,15,0,6641,0.6510146064111362,101,9,221,0.02166454269189295,1,,,,,
101,matched_reversible,0,2010908405786088527,105,3,493,0.0483285952357612,101,67,2420,0.23723164395647486,1,101,10195,0.9994118223703559,2,3
101,uniform_permutation,1,7088108382773534637,17,1,5360,0.5254386824821096,101,9,253,0.024801490049995097,1,,,,,
101,matched_reversible,1,6904686248311019138,105,0,634,0.062150769532398786,101,69,2949,0.289089304970101,1,101,10115,0.9915694539751004,2,43
101,uniform_permutation,2,15087374376405283966,13,0,6950,0.68130575433781,101,8,256,0.025095578864817173,1,,,,,
101,matched_reversible,2,3366970332710528606,105,0,624,0.061170473482991865,101,67,2517,0.246740515635722,1,101,10163,0.9962748750122536,2,19
101,uniform_permutation,3,13878226751003964510,9,1,5140,0.5038721693951573,101,5,27,0.0026467993333986863,1,,,,,
101,matched_reversible,3,1479045743788858498,105,1,440,0.04313302617390452,101,66,2632,0.25801392020390157,1,101,10179,0.9978433486913048,2,11
101,uniform_permutation,4,15288792626870555784,5,0,9389,0.920399960788158,101,3,278,0.0272522301735124,1,,,,,
101,matched_reversible,4,16143472127048870022,105,1,771,0.0755808254092736,101,66,2685,0.26320948926575827,1,101,10185,0.9984315263209489,2,8
101,uniform_permutation,5,14194282407139905627,9,1,5685,0.5572983040878345,101,4,24,0.00235271051857661,1,,,,,
101,matched_reversible,5,5499736239723432073,103,0,509,0.04989706891481227,101,63,2457,0.24085873933928045,1,101,10197,0.9996078815802373,1,2
101,uniform_permutation,6,11706558935015884841,13,2,5190,0.508773649642192,101,8,212,0.020782276247426724,1,,,,,
101,matched_reversible,6,4799835399816943311,105,4,429,0.042054700519556905,101,66,2732,0.26781688069797077,1,101,10195,0.9994118223703559,2,3
101,uniform_permutation,7,9907486293095876231,11,1,9041,0.8862856582687971,101,9,119,0.01166552298794236,1,,,,,
101,matched_reversible,7,4893222532314535764,105,2,334,0.03274188805019116,101,60,2320,0.22742868346240563,1,101,10195,0.9994118223703559,2,3
101,uniform_permutation,8,17221203222217415528,9,0,6376,0.6250367611018528,101,4,50,0.004901480247034604,1,,,,,
101,matched_reversible,8,8899364716098459372,105,2,481,0.047152239976472894,101,67,2666,0.2613469267718851,1,101,10193,0.9992157631604744,2,4
101,uniform_permutation,9,9368021401414371940,7,2,4694,0.4601509655916087,101,3,12,0.001176355259288305,1,,,,,
101,matched_reversible,9,5443406610177474971,105,1,451,0.04421135182825213,101,67,2740,0.2686011175374963,1,101,10081,0.9882364474071169,2,60
101,uniform_permutation,10,581648293756688844,6,2,7641,0.7490442113518283,101,3,5,0.0004901480247034605,1,,,,,
101,matched_reversible,10,15479631427739219891,105,3,577,0.05656308205077933,101,66,2668,0.2615429859817665,1,101,10195,0.9994118223703559,2,3
101,uniform_permutation,11,7057964560805588886,15,0,4907,0.48103127144397606,101,11,298,0.02921282227232624,1,,,,,
101,matched_reversible,11,4985429990512986728,103,0,496,0.04862268405058327,101,67,2739,0.2685030879325556,1,101,10191,0.999019703950593,1,5
101,uniform_permutation,12,7373535072740538883,7,1,5147,0.5045583766297422,101,4,112,0.010979315753357513,1,,,,,
101,matched_reversible,12,9514653360899083686,107,2,474,0.04646603274188805,101,73,2997,0.2937947260072542,1,101,10169,0.9968630526418979,3,16
101,uniform_permutation,13,18333152071183332994,6,0,5213,0.5110283305558279,101,2,108,0.010587197333594745,1,,,,,
101,matched_reversible,13,838754024604819489,101,0,541,0.053034016272914423,101,64,2601,0.2549750024507401,1,101,10201,1.0,0,0
101,uniform_permutation,14,5234908508080608698,5,2,10192,0.9991177335555338,101,4,9,0.0008822664444662288,1,,,,,
101,matched_reversible,14,8182002253785636769,105,2,566,0.055484756396431724,101,71,3092,0.3031075384766199,1,101,10123,0.992353690814626,2,39
101,uniform_permutation,15,4097892408134219461,9,1,6338,0.6213116361141064,101,2,75,0.0073522203705519065,1,,,,,
101,matched_reversible,15,1119196874186748264,107,0,463,0.04538770708754044,101,73,3133,0.30712675227918834,1,101,10163,0.9962748750122536,3,19
103,uniform_permutation,0,7311749112140839874,4,1,7245,0.682910736167405,103,1,1,9.425959091337543e-05,1,,,,,
103,matched_reversible,0,7460969909649287915,105,2,664,0.0625883683664813,103,67,2673,0.25195588651145256,1,103,10585,0.9977377698180789,1,12
103,uniform_permutation,1,17676478361345919716,16,1,4196,0.3955132434725233,103,8,90,0.00848336318220379,1,,,,,
103,matched_reversible,1,3525776732035519289,109,1,604,0.05693279291167876,103,70,2736,0.2578942407389952,1,103,10571,0.9964181355452917,3,19
103,uniform_permutation,2,18107130899948966440,11,2,4141,0.39032896597228767,103,7,210,0.01979451409180884,1,,,,,
103,matched_reversible,2,8535851906716905275,107,0,503,0.047412574229427844,103,66,2466,0.23244415119238382,1,103,10593,0.998491846545386,2,8
103,uniform_permutation,3,17094740103740145179,10,1,6755,0.636723536619851,103,5,61,0.0057498350457159016,1,,,,,
103,matched_reversible,3,17391011438463861073,107,0,493,0.04646997832029409,103,69,3144,0.29635215383165237,1,103,10565,0.9958525779998115,2,22
103,uniform_permutation,4,12002119615473549659,10,1,6351,0.5986426618908474,103,5,101,0.00952021868225092,1,,,,,
