GIT OBJECT AUDIT — FIXED 82293 MERGE / 8190 RESEARCH CHECKPOINT
Actual read-only mechanical object audit; not a mathematics review.
UTC record: 2026-09-05 08:49:23 UTC (supplemental read followed).
Fixed merge: 82293de4105ccc0139acc288a26278261b3426a2
Fixed research: 8190c0499bd5edc19e97c7a8d2331076a8df5cb0
Repository: /root/autodl-tmp/hilbert-polya-structure
Workspace: /root/autodl-tmp/symbolic_dynamics
Method: git ls-tree -r -z of fixed commits; git cat-file --batch raw blob bytes compared directly with Path.read_bytes workspace bytes. No mirror file-copy comparison.
Initial preflight HEAD/origin/main=82293 and git status empty. Main fixed-object run HEAD/origin/main had advanced to 9a394ee2 through root's separate checkpoint; its start/end status were empty. Later supplemental status has only root-owned symbolic_dynamics/README.md modification, reported by root; no Git writes performed by this audit.
Primary process exit=0; compared_unique_files=842; compared_bytes=39285756
All scope inventories equal; missing=0; extra=0; mismatched_bytes=0; symlinks=0; scoped_research_to_merge_object_deltas=0
Package-local nonself manifests=36; actual rows checked against raw blobs AND workspace=1081; errors=0
These are byte/hash checks, not reruns of verifier assertions, PDF builds, proof reviews or independent scientific certification.

GROUP SUMMARY
group	physical_files	merge_files	research_files	bytes	workspace_path
paper197	82	82	82	5786542	papers/197-ternary-cyclic-sign-difference
paper199	141	141	141	6805232	papers/199-first-one-stirling-splice
paper200	117	117	117	6624922	papers/200-lex-first-alternating-switch
paper202	185	185	185	7147136	papers/202-ternary-ordered-reset
review197a	23	23	23	1287465	docs/papers197_201_sequence/reviews/p197_a
review197b	32	32	32	1728052	docs/papers197_201_sequence/reviews/p197_b
review199a	25	25	25	1115586	docs/papers197_201_sequence/reviews/p199_a
review199b	28	28	28	1476693	docs/papers197_201_sequence/reviews/p199_b
review200a	28	28	28	1751722	docs/papers197_201_sequence/reviews/p200_a
review200b	28	28	28	1767587	docs/papers197_201_sequence/reviews/p200_b
review202a	44	44	44	1487571	docs/papers197_201_sequence/reviews/p202_a
review202b	41	41	41	1671806	docs/papers197_201_sequence/reviews/p202_b
mct_scout	10	10	10	45712	docs/papers197_201_sequence/scouting/monochromatic_triangle_20260905
mct_temporal	11	11	11	28741	docs/papers197_201_sequence/reviews/mct_temporal_pressure_20260905
mct_stage1	13	13	13	63331	docs/papers197_201_sequence/reviews/mct_stage1_20260905
mct_supplement	13	13	13	15897	docs/papers197_201_sequence/reviews/mct_temporal_pin_supplement_20260905
breadth_snapshots	15	15	15	246230	docs/papers197_201_sequence/breadth_snapshots
breadth_index	1	1	1	28690	docs/papers197_201_sequence/STAGE1_BREADTH_INDEX.tsv
breadth_reconciliation	1	1	1	18446	docs/papers197_201_sequence/BREADTH_RECONCILIATION.md
lfctr_correction	1	1	1	2692	docs/papers197_201_sequence/LFCTR_HISTORY_COUNT_CORRECTION.md
mct_adjudication	1	1	1	6723	docs/papers197_201_sequence/MCT_ROOT_ADJUDICATION.md
historical_artifact_snapshot	1	1	1	135092	docs/research_state/ARTIFACT_SNAPSHOT_2026-09-05.json
historical_paper_index	1	1	1	43888	docs/research_state/PAPER_ARTIFACT_INDEX.tsv

PER-FILE EXACT BYTE RESULTS
group	git_blob_oid	git_mode	bytes	git_sha256	workspace_sha256	result	path
paper200	d2bd4823b854ad07df8a65bd5531caf3ac88fbe9	100644	18207	0827a2bf6d3162699074bbfbe5152108bd9bda897c8b1a08e924b514cc83e8ea	0827a2bf6d3162699074bbfbe5152108bd9bda897c8b1a08e924b514cc83e8ea	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/cold_build_1/main.tex
paper200	15b5e1a92f36ebc57b76bcd43091baafa28f3301	100644	8726	5f38b96126da3ecfdec2fc35f1adc591a7581f2c285394080bb025fa0d7950d4	5f38b96126da3ecfdec2fc35f1adc591a7581f2c285394080bb025fa0d7950d4	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/cold_build_1/pass1.stdout
paper200	5126b74a97c9278cc0ea6dea3a6e58f563ebf6dd	100644	7214	f14c8ef958c6f26e3051a97bb6dbf89ae934f033254fc2610299aecae66d7f57	f14c8ef958c6f26e3051a97bb6dbf89ae934f033254fc2610299aecae66d7f57	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/cold_build_1/pass2.stdout
paper200	4205d3cd9a8b2e56599fbe2a1282edeb90596d5e	100644	6480	9aa36110e395ce81befdaaac83c4b93d3b323b8c06ecef44d32687f9d883ee5b	9aa36110e395ce81befdaaac83c4b93d3b323b8c06ecef44d32687f9d883ee5b	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/cold_build_1/pass3.stdout
paper200	ed135bd9248612978dc7f4e888f8c52a65117782	100644	968	219606cad56fc4232e376271552b795f12cef63c538ebe3f657faa6833c47277	219606cad56fc4232e376271552b795f12cef63c538ebe3f657faa6833c47277	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/cold_build_1/references.bib
paper200	98b46fb4a7b27ccdabb2de6b0acc86763fe5f2fd	100644	158	7b0a0a8d2f1749b44546479273ee9d474d9656cc2a276630ff83cc8a72044dc9	7b0a0a8d2f1749b44546479273ee9d474d9656cc2a276630ff83cc8a72044dc9	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/cold_build_2/bibtex.stdout
paper200	8b93cb8691e53db7b3bf583301bff3ecb38f6893	100644	3275	189b33fe637e25658dd02a4d2c1799c44c50b27c50e2574e9078fc6979f42216	189b33fe637e25658dd02a4d2c1799c44c50b27c50e2574e9078fc6979f42216	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/cold_build_2/main.aux
paper200	f448ac4435cd0fe1acd24cf1fc54e0a0a5608eae	100644	1184	d0400ee8cff581d22badf2780c2297d608ab714eb416c782df9d33ea10eb5bb5	d0400ee8cff581d22badf2780c2297d608ab714eb416c782df9d33ea10eb5bb5	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/cold_build_2/main.bbl
paper200	fbd98afe6f3e6c5e9ad75093c8ba171d3314de08	100644	893	7579cfe7f709544648d5f4b8510c705f8632deef76631de2e416800a0164a37b	7579cfe7f709544648d5f4b8510c705f8632deef76631de2e416800a0164a37b	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/cold_build_2/main.blg
paper200	a5317e37535def6f99df55174fe81e0129b28838	100644	51444	dff1436c9415e2d6dbe515611e95616b6df0c3f12ba23149974867c1bd093f0c	dff1436c9415e2d6dbe515611e95616b6df0c3f12ba23149974867c1bd093f0c	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/cold_build_2/main.fls
paper200	bc56a7e01e551aba4a04e5009cb2f81df93b89d0	100644	26185	6124fde2dbcc0a592f6c788532254bebc6813fa5ef232422b352479c495a7050	6124fde2dbcc0a592f6c788532254bebc6813fa5ef232422b352479c495a7050	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/cold_build_2/main.log
paper200	6c777dc7c1ea5f4c7621da85352aacb0d998b65b	100644	1574	e32f85f58ef5d0c6edd26ea6aca0e352c9533c589305eaea852862bcf4f84be0	e32f85f58ef5d0c6edd26ea6aca0e352c9533c589305eaea852862bcf4f84be0	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/cold_build_2/main.out
paper200	a261be3683733508c03ea1e571ac4c502a540d48	100644	290689	7226b56257356fe3869a957983e0c92a7dbc79470f3e504f0f031c4b6248b3ea	7226b56257356fe3869a957983e0c92a7dbc79470f3e504f0f031c4b6248b3ea	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/cold_build_2/main.pdf
paper200	d2bd4823b854ad07df8a65bd5531caf3ac88fbe9	100644	18207	0827a2bf6d3162699074bbfbe5152108bd9bda897c8b1a08e924b514cc83e8ea	0827a2bf6d3162699074bbfbe5152108bd9bda897c8b1a08e924b514cc83e8ea	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/cold_build_2/main.tex
paper200	15b5e1a92f36ebc57b76bcd43091baafa28f3301	100644	8726	5f38b96126da3ecfdec2fc35f1adc591a7581f2c285394080bb025fa0d7950d4	5f38b96126da3ecfdec2fc35f1adc591a7581f2c285394080bb025fa0d7950d4	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/cold_build_2/pass1.stdout
paper200	5126b74a97c9278cc0ea6dea3a6e58f563ebf6dd	100644	7214	f14c8ef958c6f26e3051a97bb6dbf89ae934f033254fc2610299aecae66d7f57	f14c8ef958c6f26e3051a97bb6dbf89ae934f033254fc2610299aecae66d7f57	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/cold_build_2/pass2.stdout
paper200	4205d3cd9a8b2e56599fbe2a1282edeb90596d5e	100644	6480	9aa36110e395ce81befdaaac83c4b93d3b323b8c06ecef44d32687f9d883ee5b	9aa36110e395ce81befdaaac83c4b93d3b323b8c06ecef44d32687f9d883ee5b	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/cold_build_2/pass3.stdout
paper200	ed135bd9248612978dc7f4e888f8c52a65117782	100644	968	219606cad56fc4232e376271552b795f12cef63c538ebe3f657faa6833c47277	219606cad56fc4232e376271552b795f12cef63c538ebe3f657faa6833c47277	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/cold_build_2/references.bib
paper200	f81a3271b6d8046ffe284f1f0cc9b9701f8baaa1	100644	138	54f097cc7a957a166b91a6ab78663dae64680cc996ecbd8263a982dfab441cde	54f097cc7a957a166b91a6ab78663dae64680cc996ecbd8263a982dfab441cde	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/visual/RENDERER.txt
paper200	ab90faa4e47bed95a69ad3bc2ba644a13ae596b5	100644	75	888a90c0bc3a8a232331e0f34de1969be5a2eb219785e60a2d6d9e6369ab0b32	888a90c0bc3a8a232331e0f34de1969be5a2eb219785e60a2d6d9e6369ab0b32	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/visual/SOURCE_PDF.sha256
paper200	d207a1003cc396591bfc4f2a37b5176e4e9ae83d	100644	429505	691acf44725e106a0378551eec88a8c1f4f2cdbcd9a0074849da375230fd4894	691acf44725e106a0378551eec88a8c1f4f2cdbcd9a0074849da375230fd4894	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/visual/page-1.png
paper200	98c2df6532a77b1ae701d11ecd25881071fdc237	100644	542480	0cabd2c39280165e056e00a107d10e3095a2774b6f3c6b5d7d10511a8d8d67cc	0cabd2c39280165e056e00a107d10e3095a2774b6f3c6b5d7d10511a8d8d67cc	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/visual/page-2.png
paper200	aa1c9a061fc46b3f5ee57b9dfa7d274c643b14a1	100644	517581	dc3677e6754557670a08aa0563e09575168ffc9b02abff09f4ed1a558eab6465	dc3677e6754557670a08aa0563e09575168ffc9b02abff09f4ed1a558eab6465	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/visual/page-3.png
paper200	f64a7d1e7a06e2e9a9ca0353ae43d13907967a10	100644	522837	70e653479d6cb5ddba843363103eeb90429c284e370ebf42709c17e5c0333328	70e653479d6cb5ddba843363103eeb90429c284e370ebf42709c17e5c0333328	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_final/visual/page-4.png
paper200	cffc4746baaf71a8dcb9f8653f06b61032c89b29	100644	287690	edd6d9cad6498a5f7050e585b2e8db4e7acf6150d7d52ce6a779815dd126da4f	edd6d9cad6498a5f7050e585b2e8db4e7acf6150d7d52ce6a779815dd126da4f	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_round0/visual/page-1.png
paper200	da8ac5a203cf0903046b56ae1ab9ee48b3d099bf	100644	367150	8a2847b293ebee1d2534afb0d7950a5ecd9a873bcf7791781151f5ea7417b897	8a2847b293ebee1d2534afb0d7950a5ecd9a873bcf7791781151f5ea7417b897	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_round0/visual/page-2.png
paper200	064f722decb2b33af8c5072220cae7cf321e0bbf	100644	350013	d017c2fa027ea627e6801e6e9cbab9eeb94e755c625de0c79974b9e2b80a115b	d017c2fa027ea627e6801e6e9cbab9eeb94e755c625de0c79974b9e2b80a115b	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_round0/visual/page-3.png
paper200	356ee98820e6ce3b57a13f69243ef1d7d253f937	100644	350431	dbc7b404c4680dad7969b6dce59db416c64cf23db22f353f9540e45c9433a2e0	dbc7b404c4680dad7969b6dce59db416c64cf23db22f353f9540e45c9433a2e0	BYTE_EQUAL	papers/200-lex-first-alternating-switch/qa_round0/visual/page-4.png
paper200	ed135bd9248612978dc7f4e888f8c52a65117782	100644	968	219606cad56fc4232e376271552b795f12cef63c538ebe3f657faa6833c47277	219606cad56fc4232e376271552b795f12cef63c538ebe3f657faa6833c47277	BYTE_EQUAL	papers/200-lex-first-alternating-switch/references.bib
paper200	49fa60068740607a1bd5219eb0cfe5baa090a030	100644	1727	daf36b2f9e83dfa9dd25598734a0f0abb4f6c33eb8892f672ed20ef37afbdf4b	daf36b2f9e83dfa9dd25598734a0f0abb4f6c33eb8892f672ed20ef37afbdf4b	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/CLAIMS_EVIDENCE.md
paper200	b1c3b0662dc500dc6ba149cf1250dec943165dc8	100644	1079	7b7a8a510d72467b23bf16a1d4a000a494c5ca43b39b449bcf872d570890744c	7b7a8a510d72467b23bf16a1d4a000a494c5ca43b39b449bcf872d570890744c	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/CLAIM_INTENT.md
paper200	86dfcdd2df180cdb0e3259e5bbae70237bd0a94a	100644	2198	0b246d24b9a6f848879aba9cfe00ba1f3b823ebe2af132da2f2f135c813e6587	0b246d24b9a6f848879aba9cfe00ba1f3b823ebe2af132da2f2f135c813e6587	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/PROOF_PACKAGE.md
paper200	3a724cce9d504fbd1d0cf56c3cb45bfe9405afaf	100644	3054	14fc76a1a06730f4269eaba9b95862902022dde7ea7ca01e3dfaeb8dbc7a6ae1	14fc76a1a06730f4269eaba9b95862902022dde7ea7ca01e3dfaeb8dbc7a6ae1	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/SHA256SUMS
paper200	c8fba3fbdc066a45864348d9d01039e51ab3733e	100644	2798	035094d40e94d26ae60ff80a25a5c58597187057ace720a385f039c11ea4ef43	035094d40e94d26ae60ff80a25a5c58597187057ace720a385f039c11ea4ef43	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/SOURCE_VERIFICATION.md
paper200	46614d9a8e27c9a754dcf9c78aaf748948010beb	100644	1549	9f1c320e2a79248ae2c9ba9b04bfee45540b3063e6d137f12996b898e9715f83	9f1c320e2a79248ae2c9ba9b04bfee45540b3063e6d137f12996b898e9715f83	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/code/CANONICAL.txt
paper200	46614d9a8e27c9a754dcf9c78aaf748948010beb	100644	1549	9f1c320e2a79248ae2c9ba9b04bfee45540b3063e6d137f12996b898e9715f83	9f1c320e2a79248ae2c9ba9b04bfee45540b3063e6d137f12996b898e9715f83	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/code/RUN1.txt
paper200	46614d9a8e27c9a754dcf9c78aaf748948010beb	100644	1549	9f1c320e2a79248ae2c9ba9b04bfee45540b3063e6d137f12996b898e9715f83	9f1c320e2a79248ae2c9ba9b04bfee45540b3063e6d137f12996b898e9715f83	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/code/RUN2.txt
paper200	32e89d3ce9f207800578ea964a48f6f24337952b	100644	7449	ba5d74cb537bca90a58619c0345333490a52e55bdd566d2a88303b9fda678feb	ba5d74cb537bca90a58619c0345333490a52e55bdd566d2a88303b9fda678feb	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/code/verify.py
paper200	98b46fb4a7b27ccdabb2de6b0acc86763fe5f2fd	100644	158	7b0a0a8d2f1749b44546479273ee9d474d9656cc2a276630ff83cc8a72044dc9	7b0a0a8d2f1749b44546479273ee9d474d9656cc2a276630ff83cc8a72044dc9	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_1/bibtex.stdout
paper200	8b93cb8691e53db7b3bf583301bff3ecb38f6893	100644	3275	189b33fe637e25658dd02a4d2c1799c44c50b27c50e2574e9078fc6979f42216	189b33fe637e25658dd02a4d2c1799c44c50b27c50e2574e9078fc6979f42216	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_1/main.aux
paper200	f448ac4435cd0fe1acd24cf1fc54e0a0a5608eae	100644	1184	d0400ee8cff581d22badf2780c2297d608ab714eb416c782df9d33ea10eb5bb5	d0400ee8cff581d22badf2780c2297d608ab714eb416c782df9d33ea10eb5bb5	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_1/main.bbl
paper200	fbd98afe6f3e6c5e9ad75093c8ba171d3314de08	100644	893	7579cfe7f709544648d5f4b8510c705f8632deef76631de2e416800a0164a37b	7579cfe7f709544648d5f4b8510c705f8632deef76631de2e416800a0164a37b	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_1/main.blg
paper200	3ce8c5ad2b81a3a4109ad1aff8add97bac60e786	100644	26185	da77304504f4137b06456e6f66a82f5ef380228fa5cecef12b1f6c220339a60c	da77304504f4137b06456e6f66a82f5ef380228fa5cecef12b1f6c220339a60c	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_1/main.log
paper200	6c777dc7c1ea5f4c7621da85352aacb0d998b65b	100644	1574	e32f85f58ef5d0c6edd26ea6aca0e352c9533c589305eaea852862bcf4f84be0	e32f85f58ef5d0c6edd26ea6aca0e352c9533c589305eaea852862bcf4f84be0	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_1/main.out
paper200	a261be3683733508c03ea1e571ac4c502a540d48	100644	290689	7226b56257356fe3869a957983e0c92a7dbc79470f3e504f0f031c4b6248b3ea	7226b56257356fe3869a957983e0c92a7dbc79470f3e504f0f031c4b6248b3ea	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_1/main.pdf
paper200	d2bd4823b854ad07df8a65bd5531caf3ac88fbe9	100644	18207	0827a2bf6d3162699074bbfbe5152108bd9bda897c8b1a08e924b514cc83e8ea	0827a2bf6d3162699074bbfbe5152108bd9bda897c8b1a08e924b514cc83e8ea	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_1/main.tex
paper200	15b5e1a92f36ebc57b76bcd43091baafa28f3301	100644	8726	5f38b96126da3ecfdec2fc35f1adc591a7581f2c285394080bb025fa0d7950d4	5f38b96126da3ecfdec2fc35f1adc591a7581f2c285394080bb025fa0d7950d4	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_1/pass1.stdout
paper200	5126b74a97c9278cc0ea6dea3a6e58f563ebf6dd	100644	7214	f14c8ef958c6f26e3051a97bb6dbf89ae934f033254fc2610299aecae66d7f57	f14c8ef958c6f26e3051a97bb6dbf89ae934f033254fc2610299aecae66d7f57	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_1/pass2.stdout
paper200	4205d3cd9a8b2e56599fbe2a1282edeb90596d5e	100644	6480	9aa36110e395ce81befdaaac83c4b93d3b323b8c06ecef44d32687f9d883ee5b	9aa36110e395ce81befdaaac83c4b93d3b323b8c06ecef44d32687f9d883ee5b	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_1/pass3.stdout
paper200	ed135bd9248612978dc7f4e888f8c52a65117782	100644	968	219606cad56fc4232e376271552b795f12cef63c538ebe3f657faa6833c47277	219606cad56fc4232e376271552b795f12cef63c538ebe3f657faa6833c47277	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_1/references.bib
paper200	98b46fb4a7b27ccdabb2de6b0acc86763fe5f2fd	100644	158	7b0a0a8d2f1749b44546479273ee9d474d9656cc2a276630ff83cc8a72044dc9	7b0a0a8d2f1749b44546479273ee9d474d9656cc2a276630ff83cc8a72044dc9	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_2/bibtex.stdout
paper200	8b93cb8691e53db7b3bf583301bff3ecb38f6893	100644	3275	189b33fe637e25658dd02a4d2c1799c44c50b27c50e2574e9078fc6979f42216	189b33fe637e25658dd02a4d2c1799c44c50b27c50e2574e9078fc6979f42216	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_2/main.aux
paper200	f448ac4435cd0fe1acd24cf1fc54e0a0a5608eae	100644	1184	d0400ee8cff581d22badf2780c2297d608ab714eb416c782df9d33ea10eb5bb5	d0400ee8cff581d22badf2780c2297d608ab714eb416c782df9d33ea10eb5bb5	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_2/main.bbl
paper200	fbd98afe6f3e6c5e9ad75093c8ba171d3314de08	100644	893	7579cfe7f709544648d5f4b8510c705f8632deef76631de2e416800a0164a37b	7579cfe7f709544648d5f4b8510c705f8632deef76631de2e416800a0164a37b	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_2/main.blg
paper200	3ce8c5ad2b81a3a4109ad1aff8add97bac60e786	100644	26185	da77304504f4137b06456e6f66a82f5ef380228fa5cecef12b1f6c220339a60c	da77304504f4137b06456e6f66a82f5ef380228fa5cecef12b1f6c220339a60c	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_2/main.log
paper200	6c777dc7c1ea5f4c7621da85352aacb0d998b65b	100644	1574	e32f85f58ef5d0c6edd26ea6aca0e352c9533c589305eaea852862bcf4f84be0	e32f85f58ef5d0c6edd26ea6aca0e352c9533c589305eaea852862bcf4f84be0	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_2/main.out
paper200	a261be3683733508c03ea1e571ac4c502a540d48	100644	290689	7226b56257356fe3869a957983e0c92a7dbc79470f3e504f0f031c4b6248b3ea	7226b56257356fe3869a957983e0c92a7dbc79470f3e504f0f031c4b6248b3ea	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_2/main.pdf
paper200	d2bd4823b854ad07df8a65bd5531caf3ac88fbe9	100644	18207	0827a2bf6d3162699074bbfbe5152108bd9bda897c8b1a08e924b514cc83e8ea	0827a2bf6d3162699074bbfbe5152108bd9bda897c8b1a08e924b514cc83e8ea	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_2/main.tex
paper200	15b5e1a92f36ebc57b76bcd43091baafa28f3301	100644	8726	5f38b96126da3ecfdec2fc35f1adc591a7581f2c285394080bb025fa0d7950d4	5f38b96126da3ecfdec2fc35f1adc591a7581f2c285394080bb025fa0d7950d4	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_2/pass1.stdout
paper200	5126b74a97c9278cc0ea6dea3a6e58f563ebf6dd	100644	7214	f14c8ef958c6f26e3051a97bb6dbf89ae934f033254fc2610299aecae66d7f57	f14c8ef958c6f26e3051a97bb6dbf89ae934f033254fc2610299aecae66d7f57	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_2/pass2.stdout
paper200	4205d3cd9a8b2e56599fbe2a1282edeb90596d5e	100644	6480	9aa36110e395ce81befdaaac83c4b93d3b323b8c06ecef44d32687f9d883ee5b	9aa36110e395ce81befdaaac83c4b93d3b323b8c06ecef44d32687f9d883ee5b	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_2/pass3.stdout
paper200	ed135bd9248612978dc7f4e888f8c52a65117782	100644	968	219606cad56fc4232e376271552b795f12cef63c538ebe3f657faa6833c47277	219606cad56fc4232e376271552b795f12cef63c538ebe3f657faa6833c47277	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/cold_build_2/references.bib
paper200	a261be3683733508c03ea1e571ac4c502a540d48	100644	290689	7226b56257356fe3869a957983e0c92a7dbc79470f3e504f0f031c4b6248b3ea	7226b56257356fe3869a957983e0c92a7dbc79470f3e504f0f031c4b6248b3ea	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/main.pdf
paper200	d2bd4823b854ad07df8a65bd5531caf3ac88fbe9	100644	18207	0827a2bf6d3162699074bbfbe5152108bd9bda897c8b1a08e924b514cc83e8ea	0827a2bf6d3162699074bbfbe5152108bd9bda897c8b1a08e924b514cc83e8ea	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/main.tex
paper200	ed135bd9248612978dc7f4e888f8c52a65117782	100644	968	219606cad56fc4232e376271552b795f12cef63c538ebe3f657faa6833c47277	219606cad56fc4232e376271552b795f12cef63c538ebe3f657faa6833c47277	BYTE_EQUAL	papers/200-lex-first-alternating-switch/round0_snapshot/references.bib
paper202	6eec84e26330b819a8587871472fe0f01f360854	100644	1179	707772ecdb260738c0582ff49f67c3f2c3018996a4358b916805e7ed312cfdce	707772ecdb260738c0582ff49f67c3f2c3018996a4358b916805e7ed312cfdce	BYTE_EQUAL	papers/202-ternary-ordered-reset/ABSTRACT_ZH.md
paper202	8bcded7cd25495b3ab754a01f1274de30549b56a	100644	1599	888cfabb60ec50353a53820dbaabf10d12998e2741538c3ff2cc245e3b4d4d42	888cfabb60ec50353a53820dbaabf10d12998e2741538c3ff2cc245e3b4d4d42	BYTE_EQUAL	papers/202-ternary-ordered-reset/AUTHOR_DISCLOSURE.md
paper202	c6418694484d566c372e693b44ee2c55679ee8e1	100644	2040	3b6a397371858f79db96d5fb9863151e1ea753579df371dc319c921fb8d931e9	3b6a397371858f79db96d5fb9863151e1ea753579df371dc319c921fb8d931e9	BYTE_EQUAL	papers/202-ternary-ordered-reset/BUILD.md
paper202	48cf55876878fb94e57afc7217af5b3d9926b182	100644	1425	e2b65a11ececce88855ebe17e70354a9cd3526acf49b2ca156380b57a53ce3cc	e2b65a11ececce88855ebe17e70354a9cd3526acf49b2ca156380b57a53ce3cc	BYTE_EQUAL	papers/202-ternary-ordered-reset/CLAIMS_EVIDENCE.md
paper202	8e65e87482729849d8d07b5a3407e88b1ab7e574	100644	1261	129c4ae5d4f9ff53c70cb07e603d27b4183aead7f80e4d6a7b34541e7d23b482	129c4ae5d4f9ff53c70cb07e603d27b4183aead7f80e4d6a7b34541e7d23b482	BYTE_EQUAL	papers/202-ternary-ordered-reset/CLAIM_INTENT.md
paper202	31fcf989d8103080fdce5a0e1942db03a1ddf376	100644	459	ece7745bab7172cbb2048017501c7fcbc7bac91da5aafbb5160a3d1ed56cb809	ece7745bab7172cbb2048017501c7fcbc7bac91da5aafbb5160a3d1ed56cb809	BYTE_EQUAL	papers/202-ternary-ordered-reset/FIGURE_PLAN.md
paper202	0a4529a6e44094b1fbef6f92cadbb3e002db7e57	100644	4178	582142df9c3a7c7418f8e8bb385a0368e9315315011839ebbf8594e0d23da02b	582142df9c3a7c7418f8e8bb385a0368e9315315011839ebbf8594e0d23da02b	BYTE_EQUAL	papers/202-ternary-ordered-reset/FINAL_QA.md
paper202	031fc310e63add51ad5a4c259595bc62eef4428a	100644	1801	4a399ae424a7774065d57cf8a8887929d37377962d91b14ef23abc97a71487b8	4a399ae424a7774065d57cf8a8887929d37377962d91b14ef23abc97a71487b8	BYTE_EQUAL	papers/202-ternary-ordered-reset/IMPROVEMENT_LOG.md
